,구,지점명,주소,위도,경도
549,용산구,보광사랑점,서울특별시 용산구 장문로45길 73  ,37.5291308,127.0002498
550,용산구,성심여중고점,서울특별시 용산구 원효로 19길 58 1층 ,37.5333499,126.9550226
551,용산구,아이파크몰점,서울특별시 용산구  한강대로23길 55 아이파크몰 7층 4-2호 ,37.5288539,126.9640447
552,용산구,용산메가트리움점,서울특별시 용산구  한강대로43길 8 벽산메가트리움 104동 210호 ,37.5321357,126.9697278
553,용산구,용산삼각지점,서울특별시 용산구 한강대로54길 12  ,37.5325474,126.9721977
554,용산구,용산서계점,서울특별시 용산구  청파로85가길 14  ,37.5521302,126.9679293
555,용산구,용산선인상가점,서울특별시 용산구  새창로 181 선인상가21동 2층 18호 ,37.5323999,126.9652495
556,용산구,용산센트럴점,서울특별시 용산구 한강대로 95 용산레미안 더센트럴 B 146호 ,37.5292323,126.9669747
557,용산구,용산신창점,서울특별시 용산구 효창원로 54  ,37.53560909999999,126.955154
558,용산구,용산청룡점,서울특별시 용산구 한강대로 257 청룡빌딩 1층 ,37.541252,126.972633
559,용산구,용산트럼프월드점,서울특별시 용산구 한강대로 26 2층 201호 ,37.5228767,126.9628434
560,용산구,용산한남점,서울특별시 용산구  한남대로40길 25  ,37.5430538,127.0033534
561,용산구,이마트용산점,서울특별시 용산구 한강대로23길 55  ,37.5288539,126.9640447
562,용산구,이태원2동점,서울특별시 용산구 회나무로13가길 57  ,37.5409695,126.9928135
563,용산구,이태원역점,서울특별시 용산구  이태원로 161  ,37.5345004,126.9917973
564,용산구,이태원제일점,서울특별시 용산구 이태원로 227  ,37.5355974,126.9988408
565,용산구,한남사운즈점,서울특별시 용산구 대사관로 35  ,37.5339662,127.0020024
566,용산구,효창파크점,서울특별시 용산구  백범로 278 (효창동)  ,37.5395669,126.960107
567,용산구,R해방촌점,서울특별시 용산구 신흥로 11길 1  ,37.542935,126.9874753
568,은평구,갈현제일점,서울특별시 은평구 통일로85길 18-1  ,37.622145,126.9175599
569,은평구,구산대박점,서울특별시 은평구  갈현로17나길 36-6(구산동) 1층 ,37.6085186,126.9096085
570,은평구,녹번아르체점,서울특별시 은평구  서오릉로 30  ,37.6037049,126.9254705
571,은평구,대조공원점,서울특별시 은평구 연서로24길 10  ,37.6159462,126.9197441
572,은평구,불광역점,서울특별시 은평구  통일로65길 11 1층 ,37.6088926,126.9296872
573,은평구,불광제일점,서울특별시 은평구 진흥로 143(대조동) 대조동 연세크리닉 ,37.6084605,126.925572
574,은평구,불광타운점,서울특별시 은평구 통일로82길 21  ,37.6216355,126.9201682
575,은평구,역촌타운점,서울특별시 은평구 연서로3길 8(역촌동)  ,37.6024167,126.91477
