,구,지점명,주소,위도,경도
578,중랑구,GS25망우본점,서울 중랑구 망우로67길7 (망우동 358-7),37.6005198,127.1010309
579,중랑구,GS25망우한일점,"서울 중랑구 겸재로61길9, 1층 (망우3동 525-1, 한일슈퍼)",37.5905479,127.0947703
580,중랑구,GS25면목공원점,"서울 중랑구 중랑천로10길20, 1층 (면목동 186-21)",37.5916648,127.0741572
581,중랑구,GS25면목두산점,"서울 중랑구 사가정로41길20-1, 1층(면목3.8동 607-11)",37.5820867,127.0844305
582,중랑구,GS25면목샘터점,"서울 중랑구 면목로21길9, 1층 (면목동 398-1)",37.5723878,127.0832564
583,중랑구,GS25면목지구점,"서울 중랑구 겸재로15길44, 1층 (면목동 140-52)",37.5882808,127.0818126
584,중랑구,GS25면목행복점,"서울 중랑구 면목로54길45, 1층 (면목동 430-33)",37.5833757,127.0910223
585,중랑구,GS25묵동사자점,"서울 중랑구 중랑역로239, 1층 (묵동 233-106, 명사약국)",37.614897,127.0751684
586,중랑구,GS25묵동제일점,"서울 중랑구 동일로143길24 (묵2동 250-39, 적순빌딩)",37.6053225,127.0772372
587,중랑구,GS25사가정미소점,서울 중랑구 용마산로51길52(면목7동 612-63),37.5803038,127.0891191
588,중랑구,GS25상봉동일로점,"서울 중랑구 동일로109가길22, 1층 (상봉동 127-21)",37.5928938,127.0787586
589,중랑구,GS25상봉써너스점,"서울 중랑구 용마산로115길127, 1층 1107호 (망우동 479, 한일써너스빌리젠시1단지)",37.5973272,127.093464
590,중랑구,GS25상봉한국점,"서울 중랑구 망우로50길16, 1층(상봉2동 90)",37.5964091,127.0887881
